,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
42,Austria,APPLES,APPLES,2002,178.37651,333.33658,111.54775,334.581058,511.71309,446.128808,83871,8059.591
43,Austria,APPLES,APPLES,2003,167.95069,332.013029999999,233.49273,432.443956,499.963719999999,665.936686,83871,8098.393
44,Austria,APPLES,APPLES,2004,198.58107,484.53831,295.99811,522.028293,683.1193800000001,818.026403,83871,8141.815
45,Austria,APPLES,APPLES,2005,186.42231,529.74066,295.47486,426.405099,716.1629700000001,721.879959,83871,8200.618
46,Austria,APPLES,APPLES,2006,184.10694,403.716039999999,292.26899,433.617336,587.822979999999,725.886326,83871,8253.451
47,Austria,APPLES,APPLES,2007,190.34015,544.037719999999,364.24526,328.438939,734.377869999999,692.684199,83871,8282.076
48,Austria,APPLES,APPLES,2008,171.08427,516.55001,222.27692,537.44956,687.63428,759.72648,83871,8307.368
49,Austria,APPLES,APPLES,2009,162.996482,499.62839,141.957349,437.636353,662.624872,579.593702,83871,8334.895
50,Austria,APPLES,APPLES,2010,187.221224,579.357068,250.024528,328.50515,766.578292,578.529678,83871,8350.976
51,Austria,APPLES,APPLES,2011,175.102702,455.876853,181.799641,377.684369,630.979555,559.48401,83871,8374.682
52,Austria,APPLES,APPLES,2012,174.144091,487.863323,205.495721,522.166461,662.0074139999999,727.662182,83871,8407.717
53,Austria,APPLES,APPLES,2013,177.01732,433.644081999999,235.7108,318.471963999999,610.661401999999,554.182763999999,83871,8451.556
54,Austria,APPLES,APPLES,2014,212.641796,455.657968,185.290352,406.41195,668.299764,591.702302,83871,8507.522
55,Austria,APPLES,APPLES,2015,235.696179,412.227746999999,283.431267,401.173996,647.923925999999,684.6052629999999,83871,8584.609
56,Austria,APPLES,APPLES,2016,176.661642,360.248864999999,184.272532,466.913417,536.910506999999,651.1859489999999,83871,8700.233
57,Austria,APPLES,APPLES,2017,189.819579,397.753597,284.234325,321.362086,587.573176,605.596411,83871,8772.74
58,Austria,APPLES,APPLES,2018,276.977942,415.63085,220.975574,520.292393,692.608792,741.267967,83871,8822.252
59,Austria,APPLES,APPLES,2019,210.244818,386.733719,216.176135999999,289.704736,596.978537,505.88087199999904,83871,8858.773
60,Austria,APPLES,APPLES,2020,149.881658,324.796861,241.319716,255.404502,474.67851899999994,496.724218,83871,8901.106
61,Austria,APPLES,APPLES,2021,216.246997,350.564909,159.266299,427.625344,566.811906,586.8916429999999,83871,8914.448
62,Austria,APPLES,APPLES,2022,155.999922,315.237166,191.337249,349.572836,471.23708799999997,540.910085,83871,8929.716
638,Austria,ORANGES,ORANGES,2002,3.42204,118.405089999999,140.55004,221.540973,121.827129999999,362.091013,83871,8059.591
639,Austria,ORANGES,ORANGES,2003,3.80502,197.92027,139.48358,241.110375,201.72529,380.593955,83871,8098.393
640,Austria,ORANGES,ORANGES,2004,5.82457,181.76286,164.26306,290.576533,187.58742999999998,454.839593,83871,8141.815
641,Austria,ORANGES,ORANGES,2005,4.67573,220.60622,157.81307,293.999946999999,225.28195,451.81301699999904,83871,8200.618
642,Austria,ORANGES,ORANGES,2006,4.43246,106.01507,32.14536,289.974906,110.44753,322.12026599999996,83871,8253.451
643,Austria,ORANGES,ORANGES,2007,3.56643,112.07173,35.2524899999999,307.367581999999,115.63816,342.6200719999989,83871,8282.076
644,Austria,ORANGES,ORANGES,2008,2.89052,99.77419,33.43414,298.112159999999,102.66471,331.546299999999,83871,8307.368
645,Austria,ORANGES,ORANGES,2009,3.442893,109.204421,12.546654,303.017937,112.647314,315.564591,83871,8334.895
646,Austria,ORANGES,ORANGES,2010,3.76965099999999,96.594078,6.757805,300.395237,100.36372899999999,307.153042,83871,8350.976
647,Austria,ORANGES,ORANGES,2011,6.321552,87.208592,17.337375,284.156521,93.53014399999999,301.493896,83871,8374.682
648,Austria,ORANGES,ORANGES,2012,6.342305,105.873458,9.942028,281.741017,112.215763,291.683045,83871,8407.717
649,Austria,ORANGES,ORANGES,2013,6.87530099999999,86.090262,9.703379,270.740141,92.96556299999999,280.44352,83871,8451.556
650,Austria,ORANGES,ORANGES,2014,4.194551,75.461004,24.051888,262.295891,79.655555,286.347779,83871,8507.522
651,Austria,ORANGES,ORANGES,2015,4.548022,89.7746849999999,25.214049,262.008492,94.32270699999991,287.222541,83871,8584.609
652,Austria,ORANGES,ORANGES,2016,4.39136499999999,96.047217,34.3464759999999,298.332702,100.438582,332.67917799999987,83871,8700.233
653,Austria,ORANGES,ORANGES,2017,2.953042,78.744289,41.734122,343.277372,81.69733099999999,385.011494,83871,8772.74
654,Austria,ORANGES,ORANGES,2018,2.550246,86.269622,20.260959,323.385421,88.819868,343.64638,83871,8822.252
655,Austria,ORANGES,ORANGES,2019,4.046474,92.520548,8.651679,317.027232,96.56702200000001,325.678911,83871,8858.773
656,Austria,ORANGES,ORANGES,2020,4.539667,112.283979,1.977336,308.525166,116.823646,310.502502,83871,8901.106
657,Austria,ORANGES,ORANGES,2021,4.267624,130.2201,1.52880899999999,300.728912,134.48772400000001,302.25772099999995,83871,8914.448
739,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2002,0.5769,4.2803,3.6113,39.9740089999999,4.857200000000001,43.5853089999999,83871,8059.591
740,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2003,0.2499,4.5698,4.9984,36.594263,4.8197,41.592663,83871,8098.393
741,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2004,0.1616,3.0359,2.8512,43.325073,3.1975,46.176273,83871,8141.815
742,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2005,0.6504,4.6263,3.1505,41.574189,5.2767,44.724689,83871,8200.618
743,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2006,0.765,4.8687,2.7607,46.09773,5.633699999999999,48.85843,83871,8253.451
744,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2007,0.4093,5.56889999999999,1.9421,42.8601849999999,5.97819999999999,44.8022849999999,83871,8282.076
745,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2008,0.2698,7.15459999999999,2.6431,45.120215,7.42439999999999,47.763315,83871,8307.368
746,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2009,0.3776,8.2665,2.3607,49.064835,8.6441,51.425535,83871,8334.895
747,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2010,0.465189,6.662049,1.695788,54.950702,7.127237999999999,56.64649,83871,8350.976
748,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2011,0.328289999999999,5.732505,1.575667,44.050907,6.060794999999999,45.626574000000005,83871,8374.682
749,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2012,0.274324,5.47625599999999,1.648679,54.415785,5.75057999999999,56.064464,83871,8407.717
750,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2013,0.121162999999999,5.514826,1.45014,45.149443,5.6359889999999995,46.599582999999996,83871,8451.556
751,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2014,0.152157,6.201494,1.110476,38.649418,6.353651,39.759893999999996,83871,8507.522
752,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2015,0.229483,6.080614,1.047496,47.9987449999999,6.310097,49.0462409999999,83871,8584.609
753,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2016,0.053772,5.841103,1.189725,46.946234,5.894875000000001,48.135959,83871,8700.233
754,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2017,0.0912699999999999,5.955701,1.10817,43.840208,6.046971,44.948378,83871,8772.74
755,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2018,0.067181,5.509204,1.33065899999999,42.420556,5.576385,43.75121499999999,83871,8822.252
756,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2019,0.089807,6.103875,0.8895,40.6246,6.193682000000001,41.5141,83871,8858.773
757,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2020,0.140942,6.4461,2.721023,35.465989,6.587042,38.187012,83871,8901.106
758,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2021,0.140503,6.564997,2.644795,31.8915459999999,6.7055,34.5363409999999,83871,8914.448
759,Austria,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2022,0.075469,6.203572,3.216563,32.611554,6.279041,35.828117,83871,8929.716
1117,Austria,TOMATOES,TOMATOES,2002,3.227088,13.033619,17.57201,146.206248,16.260707,163.778258,83871,8059.591
1118,Austria,TOMATOES,TOMATOES,2003,3.610107,19.90553,21.626479,167.255915999999,23.515636999999998,188.88239499999898,83871,8098.393
1119,Austria,TOMATOES,TOMATOES,2004,2.773789,18.605083,26.475557,180.753277,21.378872,207.228834,83871,8141.815
1120,Austria,TOMATOES,TOMATOES,2005,2.853383,22.794955,34.299829,167.505189,25.648338000000003,201.80501800000002,83871,8200.618
1121,Austria,TOMATOES,TOMATOES,2006,2.403822,22.4718469999999,17.946673,178.540804,24.875668999999903,196.487477,83871,8253.451
1122,Austria,TOMATOES,TOMATOES,2007,2.204314,24.183663,13.891296,196.877579,26.387977,210.768875,83871,8282.076
1123,Austria,TOMATOES,TOMATOES,2008,2.48814299999999,25.367525,25.0737399999999,177.242442,27.85566799999999,202.3161819999999,83871,8307.368
1124,Austria,TOMATOES,TOMATOES,2009,2.52141,27.041035,24.17061,183.78326,29.562445,207.95387000000002,83871,8334.895
1125,Austria,TOMATOES,TOMATOES,2010,3.676149,36.246378,33.8689539999999,189.346631,39.922527,223.21558499999992,83871,8350.976
1126,Austria,TOMATOES,TOMATOES,2011,8.250649,28.88966,34.823915,191.241098,37.140309,226.065013,83871,8374.682
1127,Austria,TOMATOES,TOMATOES,2012,2.954241,30.357015,27.546927,210.448448,33.311256,237.99537500000002,83871,8407.717
1128,Austria,TOMATOES,TOMATOES,2013,5.775612,27.630044,11.615626,214.093894,33.405656,225.70952,83871,8451.556
1129,Austria,TOMATOES,TOMATOES,2014,3.20792399999999,28.397768,18.706412,224.855307999999,31.60569199999999,243.561719999999,83871,8507.522
1130,Austria,TOMATOES,TOMATOES,2015,3.111707,24.3551689999999,14.6649169999999,218.029060999999,27.4668759999999,232.69397799999888,83871,8584.609
1131,Austria,TOMATOES,TOMATOES,2016,3.20347599999999,28.7835669999999,24.608718,225.09916,31.98704299999989,249.70787800000002,83871,8700.233
1132,Austria,TOMATOES,TOMATOES,2017,3.508968,38.771249,36.872189,206.520129,42.280217,243.392318,83871,8772.74
1133,Austria,TOMATOES,TOMATOES,2018,4.99908799999999,40.37441,32.168733,220.980723999999,45.373497999999984,253.149456999999,83871,8822.252
1134,Austria,TOMATOES,TOMATOES,2019,6.984909,49.660196,33.388124,239.520731,56.645105,272.908855,83871,8858.773
1135,Austria,TOMATOES,TOMATOES,2020,6.90235,69.060655,33.7235049999999,274.717906,75.963005,308.4414109999999,83871,8901.106
1136,Austria,TOMATOES,TOMATOES,2021,2.563139,98.603304,62.531487,266.631859,101.166443,329.16334600000005,83871,8914.448
1137,Austria,TOMATOES,TOMATOES,2022,2.52553899999999,91.983636,57.1720539999999,273.643692,94.509175,330.8157459999999,83871,8929.716
1704,Austria,ORANGES,ORANGES,2022,4.284588333333333,111.67487566666667,4.052607999999997,308.7604366666667,115.959464,312.8130446666667,83871,8929.716
1765,Belgium,APPLES,APPLES,2002,58.83376,53.40303,5.66871,105.337758,112.23679,111.006468,30528,10332.714
1766,Belgium,APPLES,APPLES,2003,2.17501,35.2849099999999,4.12537999999999,98.763935,37.4599199999999,102.889315,30528,10378.423
1767,Belgium,APPLES,APPLES,2004,44.64154,196.49474,112.75374,145.12633,241.13628,257.88007,30528,10426.678
1768,Belgium,APPLES,APPLES,2005,74.73955,280.5891,93.52233,203.848269999999,355.32865,297.370599999999,30528,10485.647
1769,Belgium,APPLES,APPLES,2006,70.43336,269.07382,88.67491,217.82529,339.50718,306.5002,30528,10548.309
1770,Belgium,APPLES,APPLES,2007,67.4670099999999,304.91548,79.43052,233.60039,372.3824899999999,313.03091,30528,10617.641
1771,Belgium,APPLES,APPLES,2008,68.26908,239.47554,71.6665,229.04441,307.74462,300.71091,30528,10689.752
1772,Belgium,APPLES,APPLES,2009,67.64223,246.17773,46.98134,222.051728,313.81996,269.033068,30528,10763.68
1773,Belgium,APPLES,APPLES,2010,76.39926,236.34988,65.48554,215.552025,312.74914,281.037565,30528,10839.033
1774,Belgium,APPLES,APPLES,2011,71.89138,270.19986,40.59178,232.824671,342.09123999999997,273.416451,30528,10916.86
1775,Belgium,APPLES,APPLES,2012,60.79368,218.660159999999,34.56491,244.698157,279.453839999999,279.263067,30528,10994.625
1776,Belgium,APPLES,APPLES,2013,49.962706,202.954089,52.657565,237.560652,252.916795,290.218217,30528,11067.654
1777,Belgium,APPLES,APPLES,2014,38.798325,227.795677999999,33.122345,211.211057999999,266.59400299999896,244.333402999999,30528,11138.86
1778,Belgium,APPLES,APPLES,2015,33.501872,261.285278,42.33389,229.608387,294.78715,271.942277,30528,11214.586
1779,Belgium,APPLES,APPLES,2016,38.031779,209.163014,37.11254,235.765992999999,247.194793,272.87853299999904,30528,11282.021
1780,Belgium,APPLES,APPLES,2017,24.061026,173.359906,66.213311,270.315056999999,197.420932,336.528367999999,30528,11351.651
1781,Belgium,APPLES,APPLES,2018,31.0005429999999,183.51829,31.679302,207.957816999999,214.51883299999992,239.63711899999902,30528,11417.328
1782,Belgium,APPLES,APPLES,2019,42.54834,224.781789,30.15069,213.186957,267.330129,243.337647,30528,11479.863
1783,Belgium,APPLES,APPLES,2020,40.555464,147.33271,31.544019,232.766272999999,187.888174,264.310291999999,30528,11541.273
1784,Belgium,APPLES,APPLES,2021,66.532183,173.180748,22.653963,231.832679999999,239.712931,254.486642999999,30528,11582.16
1785,Belgium,APPLES,APPLES,2022,53.412743,174.232732999999,12.410684,209.748232,227.645475999999,222.158916,30528,11640.679
2361,Belgium,ORANGES,ORANGES,2002,623.618949999999,2118.48427,2044.35468,840.725625,2742.103219999999,2885.080305,30528,10332.714
2362,Belgium,ORANGES,ORANGES,2003,573.95404,2442.46582,2363.58969,620.826723999999,3016.41986,2984.416413999999,30528,10378.423
2363,Belgium,ORANGES,ORANGES,2004,653.113289999999,2721.15744,2146.70227,672.2111,3374.270729999999,2818.91337,30528,10426.678
2364,Belgium,ORANGES,ORANGES,2005,705.38755,2880.01366,2887.93682,769.274363,3585.40121,3657.211183,30528,10485.647
2365,Belgium,ORANGES,ORANGES,2006,787.70588,2647.58738,2926.23875999999,739.427064,3435.29326,3665.66582399999,30528,10548.309
2366,Belgium,ORANGES,ORANGES,2007,842.54485,2748.86582,2338.85731999999,734.84375,3591.41067,3073.70106999999,30528,10617.641
2367,Belgium,ORANGES,ORANGES,2008,827.82769,2688.98838,3164.03554,726.38378,3516.81607,3890.41932,30528,10689.752
2368,Belgium,ORANGES,ORANGES,2009,754.77199,2920.40762999999,2530.44614,708.443239,3675.17961999999,3238.889379,30528,10763.68
2369,Belgium,ORANGES,ORANGES,2010,727.58665,2757.57165,2172.58989,601.597059,3485.1583,2774.186949,30528,10839.033
2370,Belgium,ORANGES,ORANGES,2011,726.23734,2523.64088,1918.97657,648.78877,3249.87822,2567.76534,30528,10916.86
2371,Belgium,ORANGES,ORANGES,2012,734.696089999999,2362.37523,1487.90902,611.540996,3097.071319999999,2099.450016,30528,10994.625
2372,Belgium,ORANGES,ORANGES,2013,698.458285,1935.342552,4759.68704,537.887926,2633.8008370000002,5297.574966,30528,11067.654
2373,Belgium,ORANGES,ORANGES,2014,616.203794,1913.990973,2579.750896,508.340487999999,2530.194767,3088.091383999999,30528,11138.86
2374,Belgium,ORANGES,ORANGES,2015,626.328406,2023.53158599999,2570.026475,508.645191,2649.85999199999,3078.671666,30528,11214.586
2375,Belgium,ORANGES,ORANGES,2016,594.583233,1792.593191,2079.008745,498.848384,2387.1764239999998,2577.857129,30528,11282.021
2376,Belgium,ORANGES,ORANGES,2017,587.340987,1614.58973,2107.865249,532.291832,2201.930717,2640.157081,30528,11351.651
2377,Belgium,ORANGES,ORANGES,2018,560.538396,1588.801374,1876.064186,461.037133,2149.33977,2337.101319,30528,11417.328
2378,Belgium,ORANGES,ORANGES,2019,577.481847,1706.134279,1931.721957,475.306838999999,2283.616126,2407.028795999999,30528,11479.863
2379,Belgium,ORANGES,ORANGES,2020,207.416679,1679.94673,1536.314362,436.774366,1887.3634089999998,1973.0887280000002,30528,11541.273
2380,Belgium,ORANGES,ORANGES,2021,62.1335439999999,1515.820504,1271.167341,422.869012,1577.9540479999998,1694.036353,30528,11582.16
2462,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2002,5.12159999999999,8.7415,3.249,53.712,13.86309999999999,56.961000000000006,30528,10332.714
2463,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2003,6.1812,8.9233,4.3449,51.7602,15.104499999999998,56.1051,30528,10378.423
2464,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2004,8.1774,8.3427,5.0086,50.365306,16.5201,55.373906,30528,10426.678
2465,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2005,14.4398,7.4551,4.1271,62.0525,21.8949,66.17960000000001,30528,10485.647
2466,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2006,15.829,7.8873,3.34519999999999,66.9221,23.7163,70.26729999999999,30528,10548.309
2467,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2007,18.025,16.8812,3.06929999999999,56.673,34.9062,59.74229999999999,30528,10617.641
2468,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2008,14.1780999999999,6.4502,5.1194,62.9458,20.6282999999999,68.0652,30528,10689.752
2469,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2009,11.3697,3.8853,2.5997,60.8925,15.254999999999999,63.4922,30528,10763.68
2470,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2010,19.4944,3.5367,2.61769999999999,68.9327259999999,23.0311,71.55042599999989,30528,10839.033
2471,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2011,22.9799,3.4344,1.4689,92.643422,26.4143,94.112322,30528,10916.86
2472,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2012,22.4809,8.6759,2.2998,135.012764,31.156799999999997,137.312564,30528,10994.625
2473,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2013,31.9780999999999,10.2555,1.985,157.587117999999,42.233599999999896,159.57211799999902,30528,11067.654
2474,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2014,18.710706,9.857314,0.594828,120.315557,28.568019999999997,120.910385,30528,11138.86
2475,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2015,0.524778,28.582218,0.526296,137.500122,29.106996000000002,138.026418,30528,11214.586
2476,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2016,0.642681,26.851722,0.510452999999999,124.974876,27.494403,125.485329,30528,11282.021
2477,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2017,0.260719,27.9709219999999,0.485371999999999,122.410758,28.2316409999999,122.89613,30528,11351.651
2478,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2018,0.126146,7.43838499999999,0.253907,65.207269,7.56453099999999,65.461176,30528,11417.328
2479,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2019,0.643529,7.761811,0.192433,56.442688,8.405339999999999,56.635121,30528,11479.863
2480,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2020,0.244125,4.924956,0.418635,47.203601,5.169081,47.622236,30528,11541.273
2481,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2021,0.134026999999999,5.652268,0.269879,42.001579,5.786294999999999,42.271458,30528,11582.16
2482,Belgium,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2022,0.127888,4.65185599999999,0.415773,41.99975,4.77974399999999,42.415523,30528,11640.679
2840,Belgium,TOMATOES,TOMATOES,2002,17.7087289999999,212.423141,9.84983699999999,311.44091,230.13186999999988,321.29074699999995,30528,10332.714
2841,Belgium,TOMATOES,TOMATOES,2003,20.952483,236.326234,11.433219,313.168506,257.27871700000003,324.601725,30528,10378.423
2842,Belgium,TOMATOES,TOMATOES,2004,25.057097,238.94842,23.751426,280.935754,264.005517,304.68717999999996,30528,10426.678
2843,Belgium,TOMATOES,TOMATOES,2005,27.739803,239.289945,20.5051329999999,295.748314,267.029748,316.2534469999999,30528,10485.647
2844,Belgium,TOMATOES,TOMATOES,2006,29.341688,238.955672,20.54097,289.97694,268.29735999999997,310.51791000000003,30528,10548.309
2845,Belgium,TOMATOES,TOMATOES,2007,38.52352,251.830034,18.153272,333.198854,290.35355400000003,351.352126,30528,10617.641
2846,Belgium,TOMATOES,TOMATOES,2008,44.816035,227.482161,32.28984,349.081437,272.29819599999996,381.37127699999996,30528,10689.752
2847,Belgium,TOMATOES,TOMATOES,2009,38.836626,238.387864,21.39714,346.355647,277.22449,367.75278699999996,30528,10763.68
2848,Belgium,TOMATOES,TOMATOES,2010,44.524463,252.778801,39.8682419999999,351.679718,297.303264,391.5479599999999,30528,10839.033
2849,Belgium,TOMATOES,TOMATOES,2011,45.242828,259.649685,45.32456,354.918329,304.892513,400.24288900000005,30528,10916.86
2850,Belgium,TOMATOES,TOMATOES,2012,49.347354,285.860387,44.788168,396.080792,335.207741,440.86895999999996,30528,10994.625
2851,Belgium,TOMATOES,TOMATOES,2013,55.223965,289.465799,34.901898,417.427656,344.689764,452.32955400000003,30528,11067.654
2852,Belgium,TOMATOES,TOMATOES,2014,48.630145,316.423876,50.2822849999999,466.88844,365.05402100000003,517.170725,30528,11138.86
2853,Belgium,TOMATOES,TOMATOES,2015,28.773347,323.249592,47.842807,419.325495,352.022939,467.168302,30528,11214.586
2854,Belgium,TOMATOES,TOMATOES,2016,26.250623,303.797771,36.203082,443.47776,330.04839400000003,479.680842,30528,11282.021
2855,Belgium,TOMATOES,TOMATOES,2017,25.101515,308.822175,42.244602,442.343115,333.92369,484.587717,30528,11351.651
2856,Belgium,TOMATOES,TOMATOES,2018,27.2189499999999,303.407256,30.065954,419.394307,330.6262059999999,449.460261,30528,11417.328
2857,Belgium,TOMATOES,TOMATOES,2019,35.500445,329.383914,30.326914,418.210684,364.884359,448.537598,30528,11479.863
2858,Belgium,TOMATOES,TOMATOES,2020,32.659097,356.335973999999,52.2207529999999,432.264447999999,388.99507099999903,484.4852009999989,30528,11541.273
2859,Belgium,TOMATOES,TOMATOES,2021,47.206168,340.145019,55.084286,430.998275,387.351187,486.082561,30528,11582.16
2860,Belgium,TOMATOES,TOMATOES,2022,63.541358,327.355557,58.5216069999999,461.907361,390.896915,520.4289679999998,30528,11640.679
3427,Belgium,ORANGES,ORANGES,2022,282.34402333333327,1633.967171,1579.7345533333335,444.9834056666664,1916.3111943333333,2024.7179589999998,30528,11640.679
3488,Bulgaria,APPLES,APPLES,2002,2.267582,7.65386099999999,5.903679,1.05191,9.92144299999999,6.955589,110879,8004.225
3489,Bulgaria,APPLES,APPLES,2003,0.558094,24.914253,1.437088,0.944579,25.472347,2.3816669999999998,110879,7945.395
3490,Bulgaria,APPLES,APPLES,2004,0.615694999999999,11.3236649999999,11.461075,21.0478989999999,11.9393599999999,32.5089739999999,110879,7890.084
3491,Bulgaria,APPLES,APPLES,2005,0.432033,8.687541,18.341388,19.033151,9.119574,37.374539,110879,7840.549
3492,Bulgaria,APPLES,APPLES,2006,0.366486,17.565628,22.225541,19.17486,17.932114,41.400401,110879,7789.894
3493,Bulgaria,APPLES,APPLES,2007,1.03976,23.1619,31.91812,21.26969,24.20166,53.18781,110879,7742.178
3494,Bulgaria,APPLES,APPLES,2008,0.3445,24.8516899999999,16.41435,17.64218,25.1961899999999,34.056529999999995,110879,7695.893
3495,Bulgaria,APPLES,APPLES,2009,1.24576,16.038417,15.5700759999999,27.057271,17.284177,42.6273469999999,110879,7653.933
3496,Bulgaria,APPLES,APPLES,2010,4.245252,20.569491,13.01347,38.370042,24.814743,51.383511999999996,110879,7615.538
3497,Bulgaria,APPLES,APPLES,2011,0.862502999999999,12.728057,11.512809,30.426362,13.590559999999998,41.939171,110879,7569.007
3498,Bulgaria,APPLES,APPLES,2012,0.639465,14.4196039999999,15.147912,33.8599029999999,15.0590689999999,49.0078149999999,110879,7517.253
3499,Bulgaria,APPLES,APPLES,2013,0.913453,20.4410259999999,30.379914,25.579558,21.354478999999902,55.959472,110879,7459.435
3500,Bulgaria,APPLES,APPLES,2014,0.401815,11.587496,11.590179,46.903901,11.989310999999999,58.49408,110879,7402.9
3501,Bulgaria,APPLES,APPLES,2015,0.254368,16.631477,22.571604,51.135248,16.885845,73.706852,110879,7341.383
3502,Bulgaria,APPLES,APPLES,2016,0.72608,14.5100379999999,15.099404,44.174866,15.2361179999999,59.27427,110879,7277.124
3503,Bulgaria,APPLES,APPLES,2017,0.404536,8.41901,11.046892,39.701029,8.823546,50.747921,110879,7214.825
3504,Bulgaria,APPLES,APPLES,2018,0.226402,27.545539,42.985918,33.564157,27.771941,76.55007499999999,110879,7150.032
3505,Bulgaria,APPLES,APPLES,2019,0.424674,16.9455849999999,31.4653,52.128913,17.3702589999999,83.594213,110879,7084.829
3506,Bulgaria,APPLES,APPLES,2020,0.420351,18.249637,30.467823,40.621038,18.669988,71.088861,110879,7020.235
3507,Bulgaria,APPLES,APPLES,2021,0.410814,22.63978,37.8588759999999,35.606026,23.050593999999997,73.46490199999991,110879,6938.114
3508,Bulgaria,APPLES,APPLES,2022,0.209244,14.3425,30.263774,35.862007,14.551744,66.125781,110879,6833.621
4084,Bulgaria,ORANGES,ORANGES,2002,7.321375,0.492724,6.07694,6.165889,7.814099,12.242829,110879,8004.225
4085,Bulgaria,ORANGES,ORANGES,2003,7.227116,0.342238999999999,6.707953,8.617982,7.569354999999999,15.325935,110879,7945.395
4086,Bulgaria,ORANGES,ORANGES,2004,7.736625,0.379701,18.4259,16.661168,8.116326,35.087068,110879,7890.084
4087,Bulgaria,ORANGES,ORANGES,2005,9.746338,0.666103,18.308657,27.610376,10.412441,45.919033,110879,7840.549
4088,Bulgaria,ORANGES,ORANGES,2006,8.825681,3.853808,10.65868,40.461407,12.679489,51.120087,110879,7789.894
4089,Bulgaria,ORANGES,ORANGES,2007,9.91570999999999,11.81059,6.67504,49.42028,21.726299999999988,56.09532,110879,7742.178
4090,Bulgaria,ORANGES,ORANGES,2008,5.87373,8.85749,9.86662,45.3174799999999,14.73122,55.184099999999894,110879,7695.893
4091,Bulgaria,ORANGES,ORANGES,2009,3.173847,12.7487029999999,3.727741,62.1185599999999,15.9225499999999,65.8463009999999,110879,7653.933
4092,Bulgaria,ORANGES,ORANGES,2010,3.751817,9.81398599999999,4.092308,56.847983,13.565802999999988,60.940291,110879,7615.538
4093,Bulgaria,ORANGES,ORANGES,2011,3.482462,9.993382,4.222637,50.1941329999999,13.475844,54.4167699999999,110879,7569.007
4094,Bulgaria,ORANGES,ORANGES,2012,4.030615,10.585629,4.864912,52.9595919999999,14.616244000000002,57.824503999999905,110879,7517.253
4095,Bulgaria,ORANGES,ORANGES,2013,4.197895,6.344152,2.903587,55.63548,10.542047,58.539067,110879,7459.435
4096,Bulgaria,ORANGES,ORANGES,2014,4.464504,7.53384,4.7651,66.234158,11.998344,70.999258,110879,7402.9
