,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
6133,Croatia,SKIMMED MILK POWDER,DAIRY,2017,0.0,0.031958,2.1e-05,3.50943599999999,0.031958,3.5094569999999896,56594,4208.827
6134,Croatia,SKIMMED MILK POWDER,DAIRY,2018,0.0107579999999999,0.039223,5e-06,3.181856,0.0499809999999999,3.1818609999999996,56594,4176.106
6135,Croatia,SKIMMED MILK POWDER,DAIRY,2019,0.022456,0.027081,3e-06,3.666926,0.049537,3.666929,56594,4144.864
6136,Croatia,SKIMMED MILK POWDER,DAIRY,2020,0.0434429999999999,0.02174,0.003704,2.863384,0.0651829999999999,2.867088,56594,4114.639
6137,Croatia,SKIMMED MILK POWDER,DAIRY,2021,0.00975,0.011935,0.0,3.762695,0.021685,3.762695,56594,4079.1
6138,Croatia,SKIMMED MILK POWDER,DAIRY,2022,0.0178009999999999,0.028756,0.0,4.426978,0.046556999999999904,4.426978,56594,4041.171
6307,Croatia,TOTAL BUTTER,DAIRY,2002,0.500198,0.32345,0.02275,0.689342999999999,0.823648,0.7120929999999991,56594,4494.073
6308,Croatia,TOTAL BUTTER,DAIRY,2003,0.48705,0.082815,0.0443194,0.881798,0.569865,0.9261174,56594,4471.664
6309,Croatia,TOTAL BUTTER,DAIRY,2004,1.016108,0.076199,0.031983,1.121781,1.092307,1.153764,56594,4450.613
6310,Croatia,TOTAL BUTTER,DAIRY,2005,1.082635,0.173789,0.0315565,0.896964,1.256424,0.9285205,56594,4436.087
6311,Croatia,TOTAL BUTTER,DAIRY,2006,1.03968599999999,0.126120999999999,0.0379834999999999,0.877832,1.165806999999989,0.9158154999999999,56594,4423.276
6312,Croatia,TOTAL BUTTER,DAIRY,2007,1.533771,0.172197,0.059165,0.72639,1.705968,0.785555,56594,4411.843
6313,Croatia,TOTAL BUTTER,DAIRY,2008,0.943448,0.008762,0.069903,0.972602,0.95221,1.042505,56594,4399.221
6314,Croatia,TOTAL BUTTER,DAIRY,2009,0.997962999999999,0.017168,0.034593,0.820035,1.0151309999999991,0.8546279999999999,56594,4388.107
6315,Croatia,TOTAL BUTTER,DAIRY,2010,1.034177,0.0689579999999999,0.065777,1.13323399999999,1.1031349999999998,1.19901099999999,56594,4376.152
6316,Croatia,TOTAL BUTTER,DAIRY,2011,1.072452,0.093196,0.053959,1.172256,1.165648,1.226215,56594,4361.212
6317,Croatia,TOTAL BUTTER,DAIRY,2012,1.252458,0.124541,0.050067,1.610563,1.376999,1.66063,56594,4342.471
6318,Croatia,TOTAL BUTTER,DAIRY,2013,1.426795,0.237711,0.014206,1.88078,1.664506,1.8949859999999998,56594,4320.718
6319,Croatia,TOTAL BUTTER,DAIRY,2014,1.463185,0.213349,0.2070078,2.084301,1.676534,2.2913088,56594,4296.989
6320,Croatia,TOTAL BUTTER,DAIRY,2015,0.374154999999999,0.135919,0.2482644,2.50173,0.510073999999999,2.7499944,56594,4270.955
6321,Croatia,TOTAL BUTTER,DAIRY,2016,0.405695,0.110707,0.2141177,2.235036,0.516402,2.4491537,56594,4238.675
6322,Croatia,TOTAL BUTTER,DAIRY,2017,0.528537,0.166152,0.2362107,2.270354,0.694689,2.5065647,56594,4208.827
6323,Croatia,TOTAL BUTTER,DAIRY,2018,0.487684199999999,0.270835,0.269115,2.339959,0.758519199999999,2.6090739999999997,56594,4176.106
6324,Croatia,TOTAL BUTTER,DAIRY,2019,0.501027599999999,0.326623999999999,0.2608794,2.903672,0.827651599999998,3.1645513999999997,56594,4144.864
6325,Croatia,TOTAL BUTTER,DAIRY,2020,0.4682236,0.341337,0.265915,3.226113,0.8095606,3.492028,56594,4114.639
6326,Croatia,TOTAL BUTTER,DAIRY,2021,0.4506846,0.315321,0.341589999999999,3.333504,0.7660056,3.675093999999999,56594,4079.1
6327,Croatia,TOTAL BUTTER,DAIRY,2022,0.4426998,0.373558,0.337927,3.588069,0.8162578,3.925996,56594,4041.171
6349,Croatia,TOTAL CHEESE,DAIRY,2002,1.384606,0.699852,0.3472,9.521033,2.084458,9.868233,56594,4494.073
6350,Croatia,TOTAL CHEESE,DAIRY,2003,1.233938,0.598348,0.732784,11.815569,1.8322859999999999,12.548353,56594,4471.664
6351,Croatia,TOTAL CHEESE,DAIRY,2004,1.003487,0.233893,3.37298,8.629187,1.23738,12.002167,56594,4450.613
6352,Croatia,TOTAL CHEESE,DAIRY,2005,1.12545799999999,0.108848,4.297031,6.166334,1.2343059999999901,10.463365,56594,4436.087
6353,Croatia,TOTAL CHEESE,DAIRY,2006,1.08885799999999,0.119708,3.124465,6.890722,1.2085659999999898,10.015187000000001,56594,4423.276
6354,Croatia,TOTAL CHEESE,DAIRY,2007,1.55510899999999,0.099068,2.24180099999999,8.48439999999999,1.65417699999999,10.72620099999998,56594,4411.843
6355,Croatia,TOTAL CHEESE,DAIRY,2008,1.886338,0.099281,1.470788,9.1146,1.985619,10.585388,56594,4399.221
6356,Croatia,TOTAL CHEESE,DAIRY,2009,1.674725,0.0984979999999999,0.827268,10.6271,1.773223,11.454368,56594,4388.107
6357,Croatia,TOTAL CHEESE,DAIRY,2010,1.947128,0.183515999999999,1.71078,10.780465,2.130643999999999,12.491245,56594,4376.152
6358,Croatia,TOTAL CHEESE,DAIRY,2011,1.847064,0.300597,1.754094,10.9107639999999,2.1476610000000003,12.664857999999901,56594,4361.212
6359,Croatia,TOTAL CHEESE,DAIRY,2012,2.242591,0.312046999999999,1.65167699999999,11.02644,2.554637999999999,12.67811699999999,56594,4342.471
6360,Croatia,TOTAL CHEESE,DAIRY,2013,2.030904,0.487935,0.889423,12.6043519999999,2.518839,13.4937749999999,56594,4320.718
6361,Croatia,TOTAL CHEESE,DAIRY,2014,1.794173,0.635608,0.325136,16.563267,2.429781,16.888403,56594,4296.989
6362,Croatia,TOTAL CHEESE,DAIRY,2015,2.85765999999999,3.070363,0.474767999999999,21.3869379999999,5.92802299999999,21.8617059999999,56594,4270.955
6363,Croatia,TOTAL CHEESE,DAIRY,2016,3.402637,5.151456,0.629141,25.687568,8.554093,26.316709,56594,4238.675
6364,Croatia,TOTAL CHEESE,DAIRY,2017,3.591893,5.110194,0.964258,26.525641,8.702086999999999,27.489899,56594,4208.827
6365,Croatia,TOTAL CHEESE,DAIRY,2018,3.904584,6.065144,1.024251,30.160049,9.969728,31.1843,56594,4176.106
6366,Croatia,TOTAL CHEESE,DAIRY,2019,3.563331,5.123479,1.04239599999999,33.6091999999999,8.68681,34.65159599999989,56594,4144.864
6367,Croatia,TOTAL CHEESE,DAIRY,2020,3.575391,4.808685,1.001275,30.492875,8.384076,31.49415,56594,4114.639
6368,Croatia,TOTAL CHEESE,DAIRY,2021,3.831643,4.907108,1.400384,33.268834,8.738751,34.669218,56594,4079.1
6369,Croatia,TOTAL CHEESE,DAIRY,2022,4.138549,4.726369,1.614962,34.130175,8.864918,35.745137,56594,4041.171
6449,Croatia,WHEY POWDER,DAIRY,2002,0.02459,0.115319999999999,0.022,0.288616,0.139909999999999,0.310616,56594,4494.073
6450,Croatia,WHEY POWDER,DAIRY,2003,0.0,0.07161,1e-05,0.5286,0.07161,0.5286099999999999,56594,4471.664
6451,Croatia,WHEY POWDER,DAIRY,2004,0.0015,0.03705,0.0,0.718399999999999,0.03855,0.718399999999999,56594,4450.613
6452,Croatia,WHEY POWDER,DAIRY,2005,0.02535,0.00327499999999999,0.0,0.7252,0.02862499999999999,0.7252,56594,4436.087
6453,Croatia,WHEY POWDER,DAIRY,2006,0.0,0.0,0.0,0.8271,0.0,0.8271,56594,4423.276
6454,Croatia,WHEY POWDER,DAIRY,2007,0.03138,0.0,0.0,0.7885,0.03138,0.7885,56594,4411.843
6455,Croatia,WHEY POWDER,DAIRY,2008,0.18,0.96384,0.0,1.2156,1.14384,1.2156,56594,4399.221
6456,Croatia,WHEY POWDER,DAIRY,2009,1.78121,0.0,4e-06,1.3227,1.78121,1.3227039999999999,56594,4388.107
6457,Croatia,WHEY POWDER,DAIRY,2010,3.4916,0.0,0.0,1.690671,3.4916,1.690671,56594,4376.152
6458,Croatia,WHEY POWDER,DAIRY,2011,2.5623,0.0,0.0,1.27714999999999,2.5623,1.27714999999999,56594,4361.212
6459,Croatia,WHEY POWDER,DAIRY,2012,1.9716,2.8e-05,0.0,1.573068,1.971628,1.573068,56594,4342.471
6460,Croatia,WHEY POWDER,DAIRY,2013,1.597175,0.3745,0.0,1.263003,1.971675,1.263003,56594,4320.718
6461,Croatia,WHEY POWDER,DAIRY,2014,1.180076,0.916272,0.0,1.192832,2.096348,1.192832,56594,4296.989
6462,Croatia,WHEY POWDER,DAIRY,2015,1.2635,1.179697,0.0,1.534652,2.443197,1.534652,56594,4270.955
6463,Croatia,WHEY POWDER,DAIRY,2016,1.09325,1.36187,0.001272,1.553149,2.45512,1.5544209999999998,56594,4238.675
6464,Croatia,WHEY POWDER,DAIRY,2017,1.11006,0.585448,0.00224099999999999,1.825284,1.695508,1.8275249999999998,56594,4208.827
6465,Croatia,WHEY POWDER,DAIRY,2018,1.570436,1.250616,0.00707999999999999,1.777116,2.821052,1.784196,56594,4176.106
6466,Croatia,WHEY POWDER,DAIRY,2019,1.51836,0.525786,0.004258,2.043335,2.044146,2.047593,56594,4144.864
6467,Croatia,WHEY POWDER,DAIRY,2020,1.64760999999999,0.770874,4e-06,2.522829,2.41848399999999,2.5228330000000003,56594,4114.639
6468,Croatia,WHEY POWDER,DAIRY,2021,1.57002,0.862318,0.01575,2.011133,2.432338,2.026883,56594,4079.1
6469,Croatia,WHEY POWDER,DAIRY,2022,1.49785,0.892291,0.005946,2.298411,2.390141,2.304357,56594,4041.171
6470,Croatia,WHOLE MILK POWDER,DAIRY,2002,0.011912,0.012412,0.011,1.39688,0.024324,1.4078799999999998,56594,4494.073
6471,Croatia,WHOLE MILK POWDER,DAIRY,2003,0.00575,0.002,0.014015,1.462415,0.00775,1.4764300000000001,56594,4471.664
6472,Croatia,WHOLE MILK POWDER,DAIRY,2004,0.001,0.0225,0.04,2.10392999999999,0.0235,2.14392999999999,56594,4450.613
6473,Croatia,WHOLE MILK POWDER,DAIRY,2005,0.01605,0.0,0.245895,1.4879,0.01605,1.733795,56594,4436.087
6474,Croatia,WHOLE MILK POWDER,DAIRY,2006,0.0052,0.0,0.0257,1.9332,0.0052,1.9589,56594,4423.276
6475,Croatia,WHOLE MILK POWDER,DAIRY,2007,0.006347,0.0006,0.0012,1.1516,0.006947,1.1528,56594,4411.843
6476,Croatia,WHOLE MILK POWDER,DAIRY,2008,0.01425,0.0,0.000194,1.737,0.01425,1.7371940000000001,56594,4399.221
6477,Croatia,WHOLE MILK POWDER,DAIRY,2009,0.1738,0.03275,0.023068,1.5667,0.20655,1.589768,56594,4388.107
6478,Croatia,WHOLE MILK POWDER,DAIRY,2010,0.185199999999999,0.000882,9.7e-05,1.991415,0.186081999999999,1.991512,56594,4376.152
6479,Croatia,WHOLE MILK POWDER,DAIRY,2011,0.009175,1.6e-05,0.0,1.804789,0.009191000000000001,1.804789,56594,4361.212
6480,Croatia,WHOLE MILK POWDER,DAIRY,2012,0.01622,0.0,0.0,1.625583,0.01622,1.625583,56594,4342.471
6481,Croatia,WHOLE MILK POWDER,DAIRY,2013,0.011831,0.0,0.0,1.087863,0.011831,1.087863,56594,4320.718
6482,Croatia,WHOLE MILK POWDER,DAIRY,2014,0.008535,0.034677,4e-06,0.96615,0.043212,0.966154,56594,4296.989
6483,Croatia,WHOLE MILK POWDER,DAIRY,2015,0.00092,0.027961,6.7e-05,1.28730299999999,0.028881,1.2873699999999901,56594,4270.955
6484,Croatia,WHOLE MILK POWDER,DAIRY,2016,0.025225,0.006148,0.024077,1.581355,0.031373,1.605432,56594,4238.675
6485,Croatia,WHOLE MILK POWDER,DAIRY,2017,0.023,0.096238,2e-06,1.002053,0.11923800000000001,1.0020550000000001,56594,4208.827
6486,Croatia,WHOLE MILK POWDER,DAIRY,2018,0.043236,0.110447,0.0,1.071074,0.15368300000000001,1.071074,56594,4176.106
6487,Croatia,WHOLE MILK POWDER,DAIRY,2019,0.019199,0.113736999999999,6e-06,2.011547,0.132935999999999,2.011553,56594,4144.864
6488,Croatia,WHOLE MILK POWDER,DAIRY,2020,0.014,0.022262,0.0,0.919225,0.036262,0.919225,56594,4114.639
6489,Croatia,WHOLE MILK POWDER,DAIRY,2021,0.00575999999999999,0.030868,0.0,1.361767,0.03662799999999999,1.361767,56594,4079.1
6490,Croatia,WHOLE MILK POWDER,DAIRY,2022,0.0079,0.0714959999999999,0.0,1.163423,0.07939599999999991,1.163423,56594,4041.171
6892,Cyprus,ACIDIFIED MILK,DAIRY,2002,0.060429,0.0,0.0003,0.387756,0.060429,0.388056,9251,973.186
6893,Cyprus,ACIDIFIED MILK,DAIRY,2003,0.09006,0.00146099999999999,0.0,0.493483,0.09152099999999999,0.493483,9251,991.203
6894,Cyprus,ACIDIFIED MILK,DAIRY,2004,0.03974,0.0,0.0,0.705238,0.03974,0.705238,9251,1009.497
6895,Cyprus,ACIDIFIED MILK,DAIRY,2005,0.0317,0.0003,0.0004,0.88804,0.032,0.88844,9251,1027.872
6896,Cyprus,ACIDIFIED MILK,DAIRY,2006,0.0139,0.0002,0.0002,0.8801,0.0141,0.8803,9251,1046.251
6897,Cyprus,ACIDIFIED MILK,DAIRY,2007,0.0255,0.0025,0.0,1.1093,0.027999999999999997,1.1093,9251,1064.625
6898,Cyprus,ACIDIFIED MILK,DAIRY,2008,0.0113999999999999,0.0012,0.0003,1.1803,0.0125999999999999,1.1805999999999999,9251,1083.121
6899,Cyprus,ACIDIFIED MILK,DAIRY,2009,0.0152,0.0032,0.0,1.5504,0.0184,1.5504,9251,1101.659
6900,Cyprus,ACIDIFIED MILK,DAIRY,2010,0.018463,3.2e-05,3.4e-05,1.891614,0.018495,1.891648,9251,1120.289
6901,Cyprus,ACIDIFIED MILK,DAIRY,2011,0.022381,0.001131,0.004872,1.894714,0.023512,1.899586,9251,1139.082
6902,Cyprus,ACIDIFIED MILK,DAIRY,2012,0.009363,2.5e-05,0.006667,2.21262799999999,0.009388,2.21929499999999,9251,1151.09
6903,Cyprus,ACIDIFIED MILK,DAIRY,2013,0.015854,0.01035,0.009505,2.522759,0.026203999999999998,2.532264,9251,1162.023
6904,Cyprus,ACIDIFIED MILK,DAIRY,2014,0.004556,0.002565,0.010374,2.912785,0.007121000000000001,2.923159,9251,1171.914
6905,Cyprus,ACIDIFIED MILK,DAIRY,2015,0.004901,0.001466,0.008163,2.942199,0.006367,2.950362,9251,1182.076
6906,Cyprus,ACIDIFIED MILK,DAIRY,2016,0.000742,0.004795,0.006903,2.963673,0.005537,2.970576,9251,1192.484
6907,Cyprus,ACIDIFIED MILK,DAIRY,2017,0.001285,0.00678,0.013085,2.309554,0.008065,2.3226389999999997,9251,1203.279
6908,Cyprus,ACIDIFIED MILK,DAIRY,2018,0.001495,0.01182,0.011102,2.566478,0.013315,2.57758,9251,1213.767
6909,Cyprus,ACIDIFIED MILK,DAIRY,2019,0.003629,0.011578,0.008981,2.724109,0.015207,2.73309,9251,1223.895
6910,Cyprus,ACIDIFIED MILK,DAIRY,2020,0.0008,0.00575999999999999,0.019459,2.567078,0.00655999999999999,2.586537,9251,1233.778
6911,Cyprus,ACIDIFIED MILK,DAIRY,2021,0.00167199999999999,0.0,0.0115199999999999,2.514903,0.00167199999999999,2.526423,9251,1241.296
6912,Cyprus,ACIDIFIED MILK,DAIRY,2022,0.002882,0.0,0.013147,1.919536,0.002882,1.932683,9251,1247.08
7018,Cyprus,BUTTER (80-90% FAT),DAIRY,2002,0.283211999999999,0.0,0.1340014,0.660184,0.283211999999999,0.7941853999999999,9251,973.186
7019,Cyprus,BUTTER (80-90% FAT),DAIRY,2003,0.41766,0.000179999999999999,0.1285403,0.780195,0.41784,0.9087353,9251,991.203
7020,Cyprus,BUTTER (80-90% FAT),DAIRY,2004,0.32291,0.0,0.0582119999999999,0.772514,0.32291,0.830726,9251,1009.497
7021,Cyprus,BUTTER (80-90% FAT),DAIRY,2005,0.2775,0.0,0.13321,0.808966,0.2775,0.9421759999999999,9251,1027.872
7022,Cyprus,BUTTER (80-90% FAT),DAIRY,2006,0.2035,0.0,0.0931299999999999,0.73723,0.2035,0.83036,9251,1046.251
7023,Cyprus,BUTTER (80-90% FAT),DAIRY,2007,0.148099999999999,0.0004,0.0730099999999999,0.8436,0.14849999999999902,0.9166099999999999,9251,1064.625
7024,Cyprus,BUTTER (80-90% FAT),DAIRY,2008,0.0373999999999999,0.0,0.09159,0.9342,0.0373999999999999,1.02579,9251,1083.121
7025,Cyprus,BUTTER (80-90% FAT),DAIRY,2009,0.0,0.0004,0.04828,0.8869,0.0004,0.93518,9251,1101.659
7026,Cyprus,BUTTER (80-90% FAT),DAIRY,2010,0.0,0.000239999999999999,0.0468174,1.205136,0.000239999999999999,1.2519533999999999,9251,1120.289
7027,Cyprus,BUTTER (80-90% FAT),DAIRY,2011,0.0,0.000136,0.0150759,1.003016,0.000136,1.0180919,9251,1139.082
7028,Cyprus,BUTTER (80-90% FAT),DAIRY,2012,0.0,0.0,0.0237509999999999,1.523471,0.0,1.5472219999999999,9251,1151.09
7029,Cyprus,BUTTER (80-90% FAT),DAIRY,2013,0.0032,0.00067,0.0288337,1.028994,0.00387,1.0578277,9251,1162.023
7030,Cyprus,BUTTER (80-90% FAT),DAIRY,2014,0.0,0.0,0.00525369999999999,1.07617799999999,0.0,1.08143169999999,9251,1171.914
7031,Cyprus,BUTTER (80-90% FAT),DAIRY,2015,0.000101,0.0,0.0574685999999999,1.123477,0.000101,1.1809456,9251,1182.076
7032,Cyprus,BUTTER (80-90% FAT),DAIRY,2016,0.000251,0.004501,0.0390145,1.231135,0.004752,1.2701495,9251,1192.484
7033,Cyprus,BUTTER (80-90% FAT),DAIRY,2017,0.000704,7.19999999999999e-05,0.0912674,2.685788,0.0007759999999999999,2.7770554,9251,1203.279
7034,Cyprus,BUTTER (80-90% FAT),DAIRY,2018,0.0,0.005,0.04158,4.563905,0.005,4.605485,9251,1213.767
7035,Cyprus,BUTTER (80-90% FAT),DAIRY,2019,0.0,0.005,0.0460103,5.743422,0.005,5.7894323,9251,1223.895
7036,Cyprus,BUTTER (80-90% FAT),DAIRY,2020,0.0,0.0,0.0468887999999999,6.428342,0.0,6.475230799999999,9251,1233.778
7037,Cyprus,BUTTER (80-90% FAT),DAIRY,2021,0.0,0.0,0.0203991,5.387414,0.0,5.407813099999999,9251,1241.296
7038,Cyprus,BUTTER (80-90% FAT),DAIRY,2022,0.0,0.0,0.0226162,4.234362,0.0,4.2569782,9251,1247.08
7039,Cyprus,BUTTERMILK,DAIRY,2002,0.0,0.0,0.0,0.802246999999999,0.0,0.802246999999999,9251,973.186
7040,Cyprus,BUTTERMILK,DAIRY,2003,0.0,5e-06,1.79999999999999e-05,0.795476,5e-06,0.7954939999999999,9251,991.203
7041,Cyprus,BUTTERMILK,DAIRY,2004,0.0,0.2655,0.0003,0.678642999999999,0.2655,0.678942999999999,9251,1009.497
7042,Cyprus,BUTTERMILK,DAIRY,2005,0.0005,0.0,0.0001,0.6563,0.0005,0.6564,9251,1027.872
7043,Cyprus,BUTTERMILK,DAIRY,2006,0.0021,0.0001,0.0,0.6902,0.0021999999999999997,0.6902,9251,1046.251
7044,Cyprus,BUTTERMILK,DAIRY,2007,0.0,0.0,0.0,0.6785,0.0,0.6785,9251,1064.625
7045,Cyprus,BUTTERMILK,DAIRY,2008,0.0,0.0,0.0,0.4492,0.0,0.4492,9251,1083.121
7046,Cyprus,BUTTERMILK,DAIRY,2009,0.0,0.0289,0.0,0.7641,0.0289,0.7641,9251,1101.659
7047,Cyprus,BUTTERMILK,DAIRY,2010,0.000329,3.7e-05,0.0,0.753938999999999,0.00036599999999999995,0.753938999999999,9251,1120.289
7048,Cyprus,BUTTERMILK,DAIRY,2011,0.00421699999999999,0.000614,3.5e-05,0.610707999999999,0.00483099999999999,0.610742999999999,9251,1139.082
7049,Cyprus,BUTTERMILK,DAIRY,2012,0.00177,0.000307,0.000137,0.963795,0.002077,0.963932,9251,1151.09
7050,Cyprus,BUTTERMILK,DAIRY,2013,0.001357,0.00156899999999999,5.5e-05,0.706149,0.0029259999999999902,0.706204,9251,1162.023
7051,Cyprus,BUTTERMILK,DAIRY,2014,0.00329,0.0011,0.000141999999999999,0.723224,0.00439,0.723366,9251,1171.914
7052,Cyprus,BUTTERMILK,DAIRY,2015,0.002467,0.001354,0.000193,0.925662,0.0038209999999999997,0.925855,9251,1182.076
7053,Cyprus,BUTTERMILK,DAIRY,2016,0.000391,0.0,0.000672,0.907728,0.000391,0.9084,9251,1192.484
7054,Cyprus,BUTTERMILK,DAIRY,2017,0.005371,0.0,0.00129099999999999,1.014712,0.005371,1.016003,9251,1203.279
7055,Cyprus,BUTTERMILK,DAIRY,2018,0.00421,0.00252599999999999,0.027967,0.764919999999999,0.00673599999999999,0.792886999999999,9251,1213.767
7056,Cyprus,BUTTERMILK,DAIRY,2019,0.00068,0.0,7.3e-05,0.593384,0.00068,0.593457,9251,1223.895
7057,Cyprus,BUTTERMILK,DAIRY,2020,0.001977,0.0,0.0,0.606399999999999,0.001977,0.606399999999999,9251,1233.778
7058,Cyprus,BUTTERMILK,DAIRY,2021,0.005109,0.0,0.000245,0.607298,0.005109,0.607543,9251,1241.296
7059,Cyprus,BUTTERMILK,DAIRY,2022,0.001508,0.00537899999999999,0.000163,0.819595,0.0068869999999999895,0.819758,9251,1247.08
7060,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2002,0.000195,0.0,0.0,0.253923,0.000195,0.253923,9251,973.186
7061,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2003,0.0,5.2e-05,0.0,0.290375,5.2e-05,0.290375,9251,991.203
7062,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2004,0.0084,0.0,0.0001,0.337799,0.0084,0.337899,9251,1009.497
7063,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2005,0.0487999999999999,0.062,0.0003,0.378299999999999,0.1107999999999999,0.37859999999999905,9251,1027.872
7064,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2006,0.0639,0.038,0.0,0.41258,0.10189999999999999,0.41258,9251,1046.251
7065,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2007,0.0567,0.0241,0.01,0.4984,0.0808,0.5084,9251,1064.625
7066,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2008,0.2704,0.0418,0.0205,0.4629,0.3122,0.4834,9251,1083.121
7067,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2009,0.432399999999999,0.3126,0.0206,0.527899999999999,0.744999999999999,0.548499999999999,9251,1101.659
7068,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2010,0.655907,0.832876,0.02607,0.499969,1.488783,0.526039,9251,1120.289
7069,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2011,0.621557,0.805331,0.0351589999999999,0.55565,1.426888,0.5908089999999999,9251,1139.082
7070,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2012,0.621028999999999,0.798794,0.001632,0.862369,1.4198229999999992,0.864001,9251,1151.09
7071,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2013,0.659932,0.730127999999999,0.000224,0.634521,1.390059999999999,0.634745,9251,1162.023
7072,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2014,0.905961999999999,0.558308,0.000408,0.524893,1.464269999999999,0.525301,9251,1171.914
7073,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2015,0.778417,0.638245,0.000306,0.590078,1.416662,0.590384,9251,1182.076
7074,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2016,0.817053,0.512808,0.000694,0.860987,1.3298610000000002,0.8616809999999999,9251,1192.484
7075,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2017,0.819954,0.469262,0.000336,0.580064999999999,1.289216,0.5804009999999991,9251,1203.279
7076,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2018,0.802538,0.464769999999999,0.000398,0.610518,1.267307999999999,0.610916,9251,1213.767
7077,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2019,0.777681,0.428859,0.015515,0.495844,1.20654,0.511359,9251,1223.895
7078,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2020,0.71945,0.374035,0.000977,0.429745,1.093485,0.430722,9251,1233.778
7079,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2021,0.735643,0.405269,0.00106099999999999,0.469335,1.1409120000000001,0.470396,9251,1241.296
7080,Cyprus,CREAM FOR DIRECT CONSUMPTION,DAIRY,2022,0.711422,0.435274,0.000959,0.471267,1.146696,0.472226,9251,1247.08
7165,Cyprus,DRINKING MILK,DAIRY,2002,0.002385,0.0,0.0004,0.030046,0.002385,0.030446,9251,973.186
7166,Cyprus,DRINKING MILK,DAIRY,2003,0.00855,4e-06,1.6e-05,0.049968,0.008554,0.049984,9251,991.203
7167,Cyprus,DRINKING MILK,DAIRY,2004,0.0048,0.0,0.000812,0.0614379999999999,0.0048,0.0622499999999999,9251,1009.497
7168,Cyprus,DRINKING MILK,DAIRY,2005,0.0,0.0,0.00989999999999999,0.273777,0.0,0.28367699999999996,9251,1027.872
7169,Cyprus,DRINKING MILK,DAIRY,2006,0.0043,0.0,0.0007,0.339284,0.0043,0.33998399999999995,9251,1046.251
7170,Cyprus,DRINKING MILK,DAIRY,2007,0.0,0.0,0.0025,1.7958,0.0,1.7983,9251,1064.625
7171,Cyprus,DRINKING MILK,DAIRY,2008,0.0308999999999999,0.189199999999999,0.0057,0.4774,0.2200999999999989,0.4831,9251,1083.121
7172,Cyprus,DRINKING MILK,DAIRY,2009,0.0,0.0033,0.0241,1.53239999999999,0.0033,1.55649999999999,9251,1101.659
7173,Cyprus,DRINKING MILK,DAIRY,2010,0.0,0.0,0.0382,1.894463,0.0,1.932663,9251,1120.289
7174,Cyprus,DRINKING MILK,DAIRY,2011,0.002352,0.00115199999999999,0.081204,2.454177,0.0035039999999999898,2.535381,9251,1139.082
7175,Cyprus,DRINKING MILK,DAIRY,2012,0.1657,0.0,0.067106,5.615471,0.1657,5.682577,9251,1151.09
7176,Cyprus,DRINKING MILK,DAIRY,2013,0.017664,0.0,0.036932,8.321554,0.017664,8.358486000000001,9251,1162.023
7177,Cyprus,DRINKING MILK,DAIRY,2014,0.00102,0.0,0.008814,7.69497999999999,0.00102,7.7037939999999905,9251,1171.914
7178,Cyprus,DRINKING MILK,DAIRY,2015,0.0,0.0,0.022591,11.8738529999999,0.0,11.8964439999999,9251,1182.076
7179,Cyprus,DRINKING MILK,DAIRY,2016,0.0,0.00432,0.000725,9.598795,0.00432,9.59952,9251,1192.484
7180,Cyprus,DRINKING MILK,DAIRY,2017,0.0,0.0,0.002342,13.85961,0.0,13.861952,9251,1203.279
7181,Cyprus,DRINKING MILK,DAIRY,2018,0.0,0.0,0.003854,12.898272,0.0,12.902126,9251,1213.767
7182,Cyprus,DRINKING MILK,DAIRY,2019,0.0,0.0,0.001595,11.823627,0.0,11.825222,9251,1223.895
7183,Cyprus,DRINKING MILK,DAIRY,2020,0.0,0.0,0.0813169999999999,10.095054,0.0,10.176371,9251,1233.778
7184,Cyprus,DRINKING MILK,DAIRY,2021,0.0,0.0,0.000384,11.961096,0.0,11.96148,9251,1241.296
